URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
https://www.pararius.com/apartment-for-rent/amsterdam/128335cb/plantage-middenlaan,Apartment Plantage Middenlaan,1018 DA (Weesperbuurt/Plantage),3250,140,4,Upholstered,"Fully renovated 4-room apartment with AIRCO in the popular Plantagebuurt on the Plantage Middenlaan. Right between the Artis zoo and Hortus Botanicus. Located on the 2nd (topfloor) of a well maintained monumental building. With a luxurious kitchen with island, all the appliances you need including wine fridge and Quooker, airconditioning, wooden herringbone floor- this is definitely worth a visit!",5 weeks,23-09-2022,Specifics are not available,Excellent,450,Apartment,Existing building,1905,In the city centre,3,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/128335cb/amsterdam/rotsvast-amsterdam/request-details,31-08-2022
https://www.pararius.com/house-for-rent/amsterdam/dfc4313c/oosterpark,House Oosterpark 62 HS,1092 AR (Oosterparkbuurt),8500,221,9,Furnished,Stylish completely newly renovated unique residential house in 2022.,5 weeks,Not available to book,Specifics are not available,Excellent,658,House,Existing building,1887,Location type is not available,6,3,3,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/dfc4313c/amsterdam/ehr-amsterdam-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/7e0ded60/oosterpark,Apartment Oosterpark 62 2en3,1092 AR (Oosterparkbuurt),5500,165,6,Furnished,Stylish fully renovated apartments on the 2nd and 3rd floor in 2022.,5 weeks,Not available to book,Specifics are not available,Excellent,400,Apartment,Existing building,1887,Location type is not available,4,2,2,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/7e0ded60/amsterdam/ehr-amsterdam-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/2db5a527/oosterpark,Apartment Oosterpark 62 I,1092 AR (Oosterparkbuurt),3000,85,3,Furnished,"Stylish in 2022 completely newly renovated 3 room (2 bedroom) apartment with balcony, on the beautiful Oosterpark!",5 weeks,Not available to book,Specifics are not available,Excellent,300,Apartment,Existing building,1887,At a park,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2db5a527/amsterdam/ehr-amsterdam-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/2d8ca912/oosterpark,Apartment Oosterpark 62 II,1092 AR (Oosterparkbuurt),3000,85,3,Furnished,"Stylish in 2022 renovated 3 room (2 bedroom) apartment with balcony, next to Oosterpark!",5 weeks,Not available to book,Specifics are not available,Excellent,300,Apartment,Existing building,1887,Location type is not available,2,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2d8ca912/amsterdam/ehr-amsterdam-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/a7802424/oosterpark,Apartment Oosterpark 62 III,1092 AR (Oosterparkbuurt),2750,80,3,Furnished,Stylish in 2022 new renovated attic level. ,5 weeks,Not available to book,Specifics are not available,Excellent,180,Apartment,Existing building,1887,Location type is not available,2,1,1,Details of balcony is not available,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/a7802424/amsterdam/ehr-amsterdam-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/8beb398f/zieseniskade,Apartment Zieseniskade 12 II,1017 RS (De Weteringschans),2750,135,4,Furnished,"Beautiful house divided over 3 floors with canal view in the center of Amsterdam, near the popular Leidseplein.",5 weeks,Not available to book,Specifics are not available,Upkeep is not available,324,Apartment,Existing building,1859,Location type is not available,2,2,3,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/8beb398f/amsterdam/expat-rentals/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/5fbc909c/koningslaan,Apartment Koningslaan 22 B,1075 AD (Willemspark),3950,93,3,Upholstered,At one of the most beautiful spots in Amsterdam luxuriously renovated three bedroom apartment of approx 93 sqm of living space. The apartment is perfectly maintained and bordered by the beautiful pond of the Vondelpark. The view from the living room is truly spectacular. Within walking distance you will find a wide range of shops on the Cornelis Schuytstraat and of course the many cafes and restaurants are nearby.,5 weeks,01-10-2022,Specifics are not available,Excellent,250,Apartment,Existing building,1906-1930,Location type is not available,2,1,1,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/5fbc909c/amsterdam/de-graaf-groot-makelaars/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/d0dad461/stadionweg,Apartment Stadionweg 140 I,1077 SX (Apollobuurt),3000,111,4,Upholstered,We offer this beautiful apartment which has been meticulously renovated with an eye for detail.,5 weeks,Not available to book,Specifics are not available,Good,300,Apartment,Existing building,1906-1930,in a residential area,2,1,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/d0dad461/amsterdam/dutch-housing-centre-bv/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/6a69ceaa/spuistraat,Apartment Spuistraat,1012 VR (Burgwallen-Nieuwe Zijde),4150,154,8,Interior is not available,Spacious apartment for rent in Amsterdam with 3 bedrooms in the Burgwallen-Nieuwe Zijde district.,5 weeks,consultation,Monumental building,Excellent,455,Apartment,Existing building,Before 1906,In the city centre,3,3,3,Not present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/6a69ceaa/amsterdam/brinkman-fine-real-estate/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/45d52592/schaepmanstraat,Apartment Schaepmanstraat 226,1051 JJ (Staatsliedenbuurt),2400,62,3,Interior is not available,"Completely renovated three-room apartment on the ground floor in the popular Staatsliedenbuurt. The house is located on the corner of Schaepmanstraat and Van Bossestraat and has a modern kitchen with appliances, bright and spacious living room, modern bathroom and two bedrooms. The Staatsliedenbuurt is one of the most popular areas in Amsterdam. With all imaginable amenities nearby, shops, restaurants, boutiques and yet in a green and quiet environment.",5 weeks,Not available to book,Specifics are not available,Excellent,210,Apartment,Existing building,1917,in a residential area,2,1,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/45d52592/amsterdam/forte-makelaars/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/def050f1/rozenstraat,Apartment Rozenstraat,1016 NT (Jordaan),3500,80,4,Furnished,SHORTSTAY Apartment - available for 1 month - November 2022.,5 weeks,consultation,Specifics are not available,Excellent,251,Apartment,Existing building,Before 1906,Location type is not available,3,1,3,Not present,Present,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/def050f1/amsterdam/newcurb-makelaars/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/3dd993d4/kleiburg,Apartment Kleiburg,"1104 EA (Bijlmer Oost (E,G,K))",2095,132,4,Furnished,Beautifully renovated apartment with large balcony and unparalleled view!,5 weeks,Not available to book,Specifics are not available,Excellent,398,Apartment,Existing building,2015,in a residential area,3,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/3dd993d4/amsterdam/househunting-randstad/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/8877fe41/kerkstraat,Apartment Kerkstraat 404,1017 JC (Grachtengordel-Zuid),10000,203,7,Upholstered,"Luxurious, unique and charming mansion on one of the finest locations in Amsterdam. With no less than 203m2 living space and approx. 40m2 of south facing terrace. This unique house has been completely renovated 7 years ago and is foreseen with double glazed windows throughout.",5 weeks,Not available to book,Specifics are not available,Excellent,863,Apartment,Existing building,Before 1906,Location type is not available,4,3,4,Not present,Not present,Details of storage is not available,Inpandig,Yes,https://www.pararius.com/contact/8877fe41/amsterdam/valerius-rentals/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/e8767748/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),1875,80,3,Interior is not available,Apartment with balcony for rent in Amsterdam with 2 bedrooms in the Westlandgracht district.,5 weeks,Not available to book,Specifics are not available,Good,208,Apartment,Existing building,2016,Location type is not available,2,Number of bathrooms is not available,1,Present,Not present,Details of storage is not available,Garage mogelijk,Yes,https://www.pararius.com/contact/e8767748/amsterdam/wooove-b-v/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/11992a00/minervaplein,Apartment Minervaplein,1077 TJ (Apollobuurt),2750,110,3,Furnished,"This beautiful and spacious 2 bedroom apartment is full of light and is situated in a great location, on the fourth floor of a famous and characteristic 1930’s building with elevator at the Minervaplein. Within walking distance of the lovely Beethovenstraat.  ",5 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/11992a00/amsterdam/interhouse-verhuurmakelaars-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/775b8587/eerste-hugo-de-grootstraat,Apartment Eerste Hugo de Grootstraat 39 1,1052 KN (Frederik Hendrikbuurt),1500,50,2,Upholstered,"For rent in the heart of the popular Frederik Hendrikbuurt: a bright and renovated apartment with a separate storage space. With a living space of 45 square meters, this is the ideal 1-bedroom apartment. The apartment comes with a nice balcony, to enjoy all your sunny afternoons on.   ",5 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/775b8587/amsterdam/the-tenants-group/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/4f17cf83/geschutswerf,Apartment Geschutswerf 63,1018 AW (Oostelijke Eilanden/Kadijken),3500,164,2,Interior is not available,Geschutswerf 63,5 weeks,consultation,Monumental building,Excellent,660,Apartment,Existing building,1840,Location type is not available,2,1,1,Present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/4f17cf83/amsterdam/dstrct-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/1c1b93bb/cornelis-anthoniszstraat,Apartment Cornelis Anthoniszstraat 36 A,1071 VV (Museumkwartier),2400,67,3,Furnished,"Beautiful, furnished, one bedroom apartment (approx. 70 m2) with separate study in the popular area Oud Zuid! ",5 weeks,Not available to book,Specifics are not available,Upkeep is not available,167,Apartment,Existing building,1900,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/1c1b93bb/amsterdam/vastgoed-unie-makelaardij/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/54b55dce/valeriusstraat,Apartment Valeriusstraat 9 II+III,1071 MB (Museumkwartier),3200,140,5,Upholstered or furnished,Apartment with balcony for rent in Amsterdam with 3 bedrooms in the Museumkwartier district.,5 weeks,consultation,Specifics are not available,Good,516,Apartment,Existing building,Before 1906,Location type is not available,3,2,2,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/54b55dce/amsterdam/pc22-makelaars-taxateurs-o-z/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/cb7d39c7/oudeschans,Apartment Oudeschans 18 III,1011 LA (Nieuwmarkt/Lastage),3500,100,3,Furnished,Apartment for rent in Amsterdam with 2 bedrooms in the Nieuwmarkt/Lastage district.,5 weeks,consultation,Specifics are not available,Excellent,320,Apartment,Existing building,1685,Location type is not available,2,1,2,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/cb7d39c7/amsterdam/de-la-haye-makelaardij-o-g-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/6c50b61d/sarphatipark,Apartment Sarphatipark 62 HS,1073 EA (Nieuwe Pijp),3950,135,4,Interior is not available,Sarphatipark 62-HS,5 weeks,Not available to book,Specifics are not available,Upkeep is not available,365,Apartment,Existing building,1890,Location type is not available,3,1,2,Not present,"Present (90 m², located on the south)",Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6c50b61d/amsterdam/rent-a-stone/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/fec5cae8/willem-frederik-hermansstraat,Apartment Willem Frederik Hermansstraat 9,1011 DG (Nieuwmarkt/Lastage),2500,86,3,Furnished,"Spacious, modern and centrally located apartment (approx. 86sqm) on the 2nd floor with a view over the green, planted roof and water on the side. ",5 weeks,01-09-2022,Specifics are not available,Upkeep is not available,215,Apartment,Existing building,2012,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/fec5cae8/amsterdam/listings/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/7397108c/groenburgwal,Apartment Groenburgwal 14 IV,1011 HV (Nieuwmarkt/Lastage),4400,189,3,Furnished,Unique Loft Apartment of approximately 189 m2 with elevator and roof terrace on the top floor of a former hats factory. Located near the Stopera (city hall) and within walking distance of the Nieuwmarkt. The Groenburgwal is one of Amsterdam's most beautiful and quietest canals.,6 weeks,Not available to book,Monumental building,Excellent,774,Apartment,Existing building,Before 1906,Location type is not available,2,1,2,Not present,"Present (31 m², located on the south-west)",Details of storage is not available,Parkeerplaats,Yes,https://www.pararius.com/contact/7397108c/amsterdam/makelaarskantoor-carla-van-den-brink/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/81aa6f83/kerkstraat,Apartment Kerkstraat 253 C,1017 GW (Grachtengordel-Zuid),2500,121,4,Upholstered,Impressive 2/3 bedroom and 2 full bathroom apartment in an 18th century building in the Amsterdam Canal area.,6 weeks,01-09-2022,Specifics are not available,Upkeep is not available,310,Apartment,Existing building,1800,In the city centre,3,2,2,Not present,Details of garden is not available,Details of storage is not available,Nieuwe garage 1,Yes,https://www.pararius.com/contact/81aa6f83/amsterdam/parker-williams-real-estate-services/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/a2d2577f/leidsekade,Apartment Leidsekade 102 A,1017 PP (De Weteringschans),4950,153,4,Furnished,"We proudly present 4 high-end renovated, newly furnished, and styled turn-key apartments in a monumental canal house at the Leidsekade. During the renovation of this building, conscious choices were made for sustainable redevelopment on the one hand and the preservation of the original architectural aspects on the other, with a highly luxurious standard.",6 weeks,Not available to book,Monumental building,Upkeep is not available,595,Apartment,Existing building,1884,Location type is not available,3,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/a2d2577f/amsterdam/urban-homies/request-details,31-08-2022
https://www.pararius.com/house-for-rent/amsterdam/762fb779/troelstralaan,House Troelstralaan,1067 MX (Geuzenveld),2600,110,4,Furnished,3 Bedrooms Fully Furnished House,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,Location type is not available,3,1,Number of floors is not available,Not present,Present (40 m²),Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/762fb779/amsterdam/amsterdam-property-renting/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/f4a65cfa/bosboom-toussaintstraat,Apartment Bosboom Toussaintstraat,1054 AT (Helmersbuurt),4750,155,5,Furnished,VERY UNIQUE | AMAZING ROOF TERRACE | DESIGN APARTMENT,3 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,4,Number of bathrooms is not available,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/f4a65cfa/amsterdam/out-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/7accb3f8/beemsterstraat,Apartment Beemsterstraat 542 F2,1024 BV (Waterlandpleinbuurt),1295,83,3,Interior is not available,Lovely upholstered apartment with balcony for rent in Amsterdam with 2 bedrooms in the Waterlandpleinbuurt district.,6 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,1970,Location type is not available,2,1,Number of floors is not available,Present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/7accb3f8/amsterdam/heimstaden/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/36c18760/leonardostraat,Apartment Leonardostraat 6 I,1077 EV (Apollobuurt),4900,185,6,Upholstered,"Unfurnished apartment with 4 bedrooms  and two bathrooms on a quiet street, just around the corner from the Olympiaplein.",6 weeks,Not available to book,Specifics are not available,Good,520,Apartment,Existing building,1928,Location type is not available,4,2,3,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/36c18760/amsterdam/dutch-housing-centre-bv/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/27400da1/dam,Apartment Dam,1012 JS (Burgwallen-Oude Zijde),5500,125,3,Upholstered or furnished,DAM SQUARE | AMAZING VIEW | HIGH END FINISHING,6 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/27400da1/amsterdam/out-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/2f69c3c6/bloemgracht,Apartment Bloemgracht 122 BV,1015 TP (Jordaan),3750,119,5,Furnished,On one of the most beautiful and picturesque canals of Amsterdam located 3-layer apartment with a living area of 119 m² (NEN 2580). The apartment has 4 spacious bedrooms and a lovely living room with open kitchen. Directly next to the kitchen you will find the nice terrace.,6 weeks,consultation,Monumental building,Good,414,Apartment,Existing building,Before 1906,Location type is not available,3,1,3,Not present,Present (13 m²),Present,Inpandig,Yes,https://www.pararius.com/contact/2f69c3c6/amsterdam/de-graaf-groot-makelaars/request-details,31-08-2022
https://www.pararius.com/house-for-rent/amsterdam/235bf7d1/wierdestraat,House Wierdestraat 8,1069 VW (De Punt),2800,114,5,Upholstered or furnished,BEAUTIFULLY RENOVATED 5-ROOM HOUSE WITH GARDEN FACING SOUTH IN A CHILD-FRIENDLY GREEN NEIGHBOURHOOD IN AMSTERDAM!,7 weeks,Not available to book,Accessible for seniors,Excellent,386,House,Existing building,1964,Location type is not available,4,1,3,Not present,Present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/235bf7d1/amsterdam/moesgoed-makelaars/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/0c61e92b/pieter-cornelisz-hooftstraat,Apartment Pieter Cornelisz. Hooftstraat 192,1071 CH (Museumkwartier),4000,95,3,Interior is not available,Lovely apartment with balcony for rent in Amsterdam with 2 bedrooms in the Museumkwartier district.,7 weeks,consultation,Specifics are not available,Excellent,282,Apartment,Existing building,1991,Location type is not available,2,1,1,Present,Not present,Present,Inpandig,Yes,https://www.pararius.com/contact/0c61e92b/amsterdam/de-graaf-groot-makelaars/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/700dc064/kerkstraat,Apartment Kerkstraat 127 B,1017 GE (Grachtengordel-Zuid),2400,84,3,Upholstered or furnished,"Luxurious, fully furnished, Penthouse apartment (approx. 84 m2) with two bedrooms and large roof terrace, in the middle of Kerkstraat in Amsterdam.",7 weeks,01-09-2022,Specifics are not available,Upkeep is not available,160,Apartment,Existing building,1005,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/700dc064/amsterdam/vastgoed-unie-makelaardij/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/d1e66cb9/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),2250,90,3,Furnished,kitchen is fully equipped and nicely finished. From the lounge you have access to the balcony. Through the large windows there is much light in the apartment and you get a feeling of space.,7 weeks,12-10-2022,Specifics are not available,Good,270,Apartment,Existing building,2012,in a residential area,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/d1e66cb9/amsterdam/skyreach-stay/request-details,31-08-2022
https://www.pararius.com/house-for-rent/amsterdam/2568df63/weesperzijde,House Weesperzijde,1091 EL (Weesperzijde),4750,200,6,Furnished,Living on the water in downtown Amsterdam with a high ´WOW!´ factor,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,600,House,Existing building,2004,Location type is not available,5,2,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/2568df63/amsterdam/urban-homies/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/59007668/tweede-hugo-de-grootstraat,Apartment Tweede Hugo de Grootstraat,1052 LC (Frederik Hendrikbuurt),1875,52,2,Upholstered,"Tweede Hugo de Grootstraat (53m2) EUR 1,875, - Exclusive G/W/E",7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/59007668/amsterdam/expathousing-com-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/411bed21/tweede-hugo-de-grootstraat,Apartment Tweede Hugo de Grootstraat,1052 LC (Frederik Hendrikbuurt),1875,53,2,Upholstered,"Tweede Hugo de Grootstraat (53m2) EUR 1.875, - Exclusive G/W/E",7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/411bed21/amsterdam/expathousing-com-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/f7e95a02/bloemgracht,Apartment Bloemgracht,1015 TP (Jordaan),2500,80,3,Interior is not available,Apartment with garden for rent in Amsterdam with 2 bedrooms in the Jordaan district.,7 weeks,Not available to book,Specifics are not available,Excellent,240,Apartment,Existing building,1775,Location type is not available,2,Number of bathrooms is not available,1,Not present,Present (40 m²),Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/f7e95a02/amsterdam/clairesrealestate/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/a0463032/van-eeghenstraat,Apartment Van Eeghenstraat 103 2,1071 EZ (Museumkwartier),5000,204,6,Upholstered,"Stunning, characteristic upper-level duplex on Vondelpark. ",7 weeks,Not available to book,Specifics are not available,Good,612,Apartment,Existing building,Before 1906,Location type is not available,4,1,2,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a0463032/amsterdam/broersma-makelaardij/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/25dd8972/nieuwe-prinsengracht,Apartment Nieuwe Prinsengracht,1018 VT (Weesperbuurt/Plantage),2300,75,2,Furnished,NIEUWE PRINSENGRACHT (CA.75M2) AMSTERDAM-CENTRUM / HERMITAGE  ,7 weeks,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/25dd8972/amsterdam/amsterdam-city-homes/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/6b288a0b/pieter-oosterhuisstraat,Apartment Pieter Oosterhuisstraat,1087 HT (IJburg Zuid),2350,112,3,Upholstered,High end unfurnished two bedroom apartment in IJburg area.   ,7 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/6b288a0b/amsterdam/expats-amsterdam-rentals-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/30ba3278/marco-polostraat,Apartment Marco Polostraat,1057 WR (Hoofdweg e.o.),1850,55,2,Furnished,"Magnificently renovated 2,5 room apartment located in one of the most beautiful streets of the baarsjes.   ",7 weeks,11-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/30ba3278/amsterdam/expats-amsterdam-rentals-2/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/2b8657b4/evertsweertplantsoen,Apartment Evertsweertplantsoen 22,1069 RL (Osdorp-Midden),1995,60,2,Upholstered or furnished,"Te huur: Prachtig 2-kamer appartement op een top locatie in Amsterdam Osdorp. Op steenworp afstand vind u het gezellige winkelcentrum Osdorpplein met een diversiteit aan winkels en supermarkten. In de directe omgeving vindt u verschillende scholen, Meervaart theater en Amsterdams grootste park Sloterplas. De woning is uitstekend bereikbaar met het openbaar vervoer (trams 1 & 17, bussen, metro station en NS-station Lelylaan) en met de auto bent u via de diverse uitvalswegen zo op de Ringweg A-10, A9,  A4 en luchthaven Schiphol.",7 weeks,Not available to book,Specifics are not available,Excellent,180,Apartment,Existing building,2007,in a residential area,1,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2b8657b4/amsterdam/viadaan-nijmegen/request-details,31-08-2022
https://www.pararius.com/house-for-rent/amsterdam/2027d198/domela-nieuwenhuisstraat,House Domela Nieuwenhuisstraat,1069 SH (Osdorp-Midden),2950,144,5,Furnished,Spacious house with garden for rent in Amsterdam with 4 bedrooms in the Osdorp-Midden district.,7 weeks,01-09-2022,Specifics are not available,Good,554,House,Existing building,2008,Location type is not available,4,Number of bathrooms is not available,1,Details of balcony is not available,"Present (30 m², located on the south-west)",Details of storage is not available,Drive-in garage en overdekte parkeerstraat,Yes,https://www.pararius.com/contact/2027d198/amsterdam/re-max-pro/request-details,31-08-2022
https://www.pararius.com/house-for-rent/amsterdam/a95eec11/zuideinde,House Zuideinde,1035 PM (Oostzanerwerf),2750,200,7,Furnished,ZUIDEINDE LANDSMEER | 2 SEPARATE HOMES | VERY SPACIOUS | NEXT TO THE WATER,7 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,Constructed year is not available,By the water,5,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a95eec11/amsterdam/out-amsterdam/request-details,31-08-2022
https://www.pararius.com/apartment-for-rent/amsterdam/52422517/prinsengracht,Apartment Prinsengracht,1016 HP (Grachtengordel-West),6000,177,4,Upholstered,Canal home || Prinsengracht || City-Center ,7 weeks,01-10-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,3,Number of bathrooms is not available,Number of floors is not available,Not present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/52422517/amsterdam/noorestate-amsterdam/request-details,31-08-2022
